orderId,orderDate,companyName,country,productName,categoryName,quantity,unitPrice,revenue
10691,"2007-10-03 00:00:00","Customer IRRVL",Germany,"Product ZZZHR",Beverages,40,46.00,1840.00
10706,"2007-10-16 00:00:00","Customer KZQZT",USA,"Product ZZZHR",Beverages,24,46.00,1104.00
10760,"2007-12-01 00:00:00","Customer JYPSC",Belgium,"Product ZZZHR",Beverages,30,46.00,1380.00
10814,"2008-01-05 00:00:00","Customer NRCSK",France,"Product ZZZHR",Beverages,20,46.00,920.00
10819,"2008-01-07 00:00:00","Customer PSNMQ",Argentina,"Product ZZZHR",Beverages,7,46.00,322.00
10831,"2008-01-14 00:00:00","Customer TMXGN",Norway,"Product ZZZHR",Beverages,9,46.00,414.00
10842,"2008-01-20 00:00:00","Customer VONTK",Mexico,"Product ZZZHR",Beverages,5,46.00,230.00
10923,"2008-03-03 00:00:00","Customer XIIWM",France,"Product ZZZHR",Beverages,10,46.00,460.00
10938,"2008-03-10 00:00:00","Customer IRRVL",Germany,"Product ZZZHR",Beverages,24,46.00,1104.00
10982,"2008-03-27 00:00:00","Customer EEALV",Canada,"Product ZZZHR",Beverages,9,46.00,414.00
10987,"2008-03-31 00:00:00","Customer RFNQC",UK,"Product ZZZHR",Beverages,6,46.00,276.00
11023,"2008-04-14 00:00:00","Customer UBHAU",UK,"Product ZZZHR",Beverages,30,46.00,1380.00
11052,"2008-04-27 00:00:00","Customer IBVRG",Brazil,"Product ZZZHR",Beverages,30,46.00,1380.00
11068,"2008-05-04 00:00:00","Customer WFIZJ",Brazil,"Product ZZZHR",Beverages,36,46.00,1656.00
10284,"2006-08-19 00:00:00","Customer OXFRU",Germany,"Product XLXQF",Beverages,5,11.20,56.00
10502,"2007-04-10 00:00:00","Customer AHXHT",Mexico,"Product XLXQF",Beverages,30,14.00,420.00
10544,"2007-05-21 00:00:00","Customer DVFMB",USA,"Product XLXQF",Beverages,7,14.00,98.00
10670,"2007-09-16 00:00:00","Customer AZJED",Germany,"Product XLXQF",Beverages,25,14.00,350.00
10775,"2007-12-12 00:00:00","Customer NLTYP",USA,"Product XLXQF",Beverages,3,14.00,42.00
10864,"2008-02-02 00:00:00","Customer HFBZG",UK,"Product XLXQF",Beverages,15,14.00,210.00
10911,"2008-02-26 00:00:00","Customer KSLQF",Spain,"Product XLXQF",Beverages,15,14.00,210.00
10923,"2008-03-03 00:00:00","Customer XIIWM",France,"Product XLXQF",Beverages,24,14.00,336.00
10939,"2008-03-10 00:00:00","Customer CQRAA",Italy,"Product XLXQF",Beverages,40,14.00,560.00
11054,"2008-04-28 00:00:00","Customer PSNMQ",Argentina,"Product XLXQF",Beverages,20,14.00,280.00
10260,"2006-07-19 00:00:00","Customer QNIVZ",Germany,"Product TOONT",Beverages,21,12.00,252.00
10265,"2006-07-25 00:00:00","Customer QXVLA",France,"Product TOONT",Beverages,20,12.00,240.00
10299,"2006-09-06 00:00:00","Customer QVEPD",Brazil,"Product TOONT",Beverages,20,12.00,240.00
10308,"2006-09-18 00:00:00","Customer MLTDN",Mexico,"Product TOONT",Beverages,5,12.00,60.00
10315,"2006-09-26 00:00:00","Customer LJUCA",UK,"Product TOONT",Beverages,30,12.00,360.00
10380,"2006-12-12 00:00:00","Customer FRXZL",Ireland,"Product TOONT",Beverages,30,12.00,360.00
10389,"2006-12-20 00:00:00","Customer EEALV",Canada,"Product TOONT",Beverages,30,12.00,360.00
10420,"2007-01-21 00:00:00","Customer SRQVM",Brazil,"Product TOONT",Beverages,8,12.00,96.00
10453,"2007-02-21 00:00:00","Customer HFBZG",UK,"Product TOONT",Beverages,25,12.00,300.00
10476,"2007-03-17 00:00:00","Customer UMTLM",Venezuela,"Product TOONT",Beverages,12,12.00,144.00
10485,"2007-03-25 00:00:00","Customer PSQUZ",Venezuela,"Product TOONT",Beverages,60,12.00,720.00
10506,"2007-04-15 00:00:00","Customer GLLAG",Germany,"Product TOONT",Beverages,14,15.00,210.00
10517,"2007-04-24 00:00:00","Customer GCJSG",UK,"Product TOONT",Beverages,6,15.00,90.00
10538,"2007-05-15 00:00:00","Customer UBHAU",UK,"Product TOONT",Beverages,7,15.00,105.00
10616,"2007-07-31 00:00:00","Customer YSIQX",USA,"Product TOONT",Beverages,15,15.00,225.00
10621,"2007-08-05 00:00:00","Customer LJUCA",UK,"Product TOONT",Beverages,20,15.00,300.00
10640,"2007-08-21 00:00:00","Customer SNXOJ",Germany,"Product TOONT",Beverages,15,15.00,225.00
10659,"2007-09-05 00:00:00","Customer WFIZJ",Brazil,"Product TOONT",Beverages,40,15.00,600.00
10694,"2007-10-06 00:00:00","Customer IRRVL",Germany,"Product TOONT",Beverages,50,15.00,750.00
10697,"2007-10-08 00:00:00","Customer PSQUZ",Venezuela,"Product TOONT",Beverages,30,15.00,450.00
10698,"2007-10-09 00:00:00","Customer THHDP",Austria,"Product TOONT",Beverages,8,15.00,120.00
10707,"2007-10-16 00:00:00","Customer HFBZG",UK,"Product TOONT",Beverages,28,15.00,420.00
10758,"2007-11-28 00:00:00","Customer CCKOT",Switzerland,"Product TOONT",Beverages,40,15.00,600.00
10780,"2007-12-16 00:00:00","Customer XPNIK",Venezuela,"Product TOONT",Beverages,35,15.00,525.00
10810,"2008-01-01 00:00:00","Customer IAIJK",Canada,"Product TOONT",Beverages,5,15.00,75.00
10822,"2008-01-08 00:00:00","Customer EYHKM",USA,"Product TOONT",Beverages,6,15.00,90.00
10824,"2008-01-09 00:00:00","Customer CYZTN",Sweden,"Product TOONT",Beverages,9,15.00,135.00
10842,"2008-01-20 00:00:00","Customer VONTK",Mexico,"Product TOONT",Beverages,12,15.00,180.00
10846,"2008-01-22 00:00:00","Customer SFOGW",Belgium,"Product TOONT",Beverages,30,15.00,450.00
10850,"2008-01-23 00:00:00","Customer NRCSK",France,"Product TOONT",Beverages,30,15.00,450.00
10858,"2008-01-29 00:00:00","Customer EFFTC",France,"Product TOONT",Beverages,4,15.00,60.00
10880,"2008-02-10 00:00:00","Customer CYZTN",Sweden,"Product TOONT",Beverages,50,15.00,750.00
10885,"2008-02-12 00:00:00","Customer SFOGW",Belgium,"Product TOONT",Beverages,30,15.00,450.00
10900,"2008-02-20 00:00:00","Customer SRQVM",Brazil,"Product TOONT",Beverages,3,15.00,45.00
10991,"2008-04-01 00:00:00","Customer IRRVL",Germany,"Product TOONT",Beverages,20,15.00,300.00
11017,"2008-04-13 00:00:00","Customer THHDP",Austria,"Product TOONT",Beverages,30,15.00,450.00
11037,"2008-04-21 00:00:00","Customer KSLQF",Spain,"Product TOONT",Beverages,4,15.00,60.00
11057,"2008-04-29 00:00:00","Customer GCJSG",UK,"Product TOONT",Beverages,3,15.00,45.00
11062,"2008-04-30 00:00:00","Customer LHANT",Italy,"Product TOONT",Beverages,12,15.00,180.00
10280,"2006-08-14 00:00:00","Customer HGVLZ",Sweden,"Product BWRLG",Beverages,30,6.20,186.00
10293,"2006-08-29 00:00:00","Customer VONTK",Mexico,"Product BWRLG",Beverages,6,6.20,37.20
10294,"2006-08-30 00:00:00","Customer NYUHS",USA,"Product BWRLG",Beverages,6,6.20,37.20
10312,"2006-09-23 00:00:00","Customer SNXOJ",Germany,"Product BWRLG",Beverages,10,6.20,62.00
10326,"2006-10-10 00:00:00","Customer QUHWH",Spain,"Product BWRLG",Beverages,50,6.20,310.00
10347,"2006-11-06 00:00:00","Customer KIdPX",Brazil,"Product BWRLG",Beverages,6,6.20,37.20
10363,"2006-11-26 00:00:00","Customer FEVNN",Germany,"Product BWRLG",Beverages,12,6.20,74.40
10436,"2007-02-05 00:00:00","Customer QXVLA",France,"Product BWRLG",Beverages,24,6.20,148.80
10460,"2007-02-28 00:00:00","Customer CYZTN",Sweden,"Product BWRLG",Beverages,4,6.20,24.80
10474,"2007-03-13 00:00:00","Customer AHXHT",Mexico,"Product BWRLG",Beverages,10,6.20,62.00
10490,"2007-03-31 00:00:00","Customer UMTLM",Venezuela,"Product BWRLG",Beverages,36,6.20,223.20
10510,"2007-04-18 00:00:00","Customer LCOUJ",USA,"Product BWRLG",Beverages,36,7.75,279.00
10514,"2007-04-22 00:00:00","Customer THHDP",Austria,"Product BWRLG",Beverages,50,7.75,387.50
10552,"2007-05-29 00:00:00","Customer UMTLM",Venezuela,"Product BWRLG",Beverages,30,7.75,232.50
10557,"2007-06-03 00:00:00","Customer OXFRU",Germany,"Product BWRLG",Beverages,20,7.75,155.00
10572,"2007-06-18 00:00:00","Customer HGVLZ",Sweden,"Product BWRLG",Beverages,15,7.75,116.25
10577,"2007-06-23 00:00:00","Customer EYHKM",USA,"Product BWRLG",Beverages,20,7.75,155.00
10579,"2007-06-25 00:00:00","Customer QXPPT",USA,"Product BWRLG",Beverages,21,7.75,162.75
10581,"2007-06-26 00:00:00","Customer KIdPX",Brazil,"Product BWRLG",Beverages,50,7.75,387.50
10596,"2007-07-11 00:00:00","Customer YBQTI",USA,"Product BWRLG",Beverages,30,7.75,232.50
10613,"2007-07-29 00:00:00","Customer UMTLM",Venezuela,"Product BWRLG",Beverages,40,7.75,310.00
10631,"2007-08-14 00:00:00","Customer XIIWM",France,"Product BWRLG",Beverages,8,7.75,62.00
10634,"2007-08-15 00:00:00","Customer WVFAF",France,"Product BWRLG",Beverages,2,7.75,15.50
10670,"2007-09-16 00:00:00","Customer AZJED",Germany,"Product BWRLG",Beverages,25,7.75,193.75
10682,"2007-09-25 00:00:00","Customer KBUDE",Mexico,"Product BWRLG",Beverages,30,7.75,232.50
10722,"2007-10-29 00:00:00","Customer LCOUJ",USA,"Product BWRLG",Beverages,42,7.75,325.50
10736,"2007-11-11 00:00:00","Customer FRXZL",Ireland,"Product BWRLG",Beverages,20,7.75,155.00
10761,"2007-12-02 00:00:00","Customer NYUHS",USA,"Product BWRLG",Beverages,18,7.75,139.50
10773,"2007-12-11 00:00:00","Customer THHDP",Austria,"Product BWRLG",Beverages,7,7.75,54.25
10785,"2007-12-18 00:00:00","Customer FVXPQ",Venezuela,"Product BWRLG",Beverages,10,7.75,77.50
10786,"2007-12-19 00:00:00","Customer WFIZJ",Brazil,"Product BWRLG",Beverages,42,7.75,325.50
10788,"2007-12-22 00:00:00","Customer IRRVL",Germany,"Product BWRLG",Beverages,40,7.75,310.00
10819,"2008-01-07 00:00:00","Customer PSNMQ",Argentina,"Product BWRLG",Beverages,20,7.75,155.00
10894,"2008-02-18 00:00:00","Customer LCOUJ",USA,"Product BWRLG",Beverages,120,7.75,930.00
10907,"2008-02-25 00:00:00","Customer YSHXL",France,"Product BWRLG",Beverages,14,7.75,108.50
10924,"2008-03-04 00:00:00","Customer HGVLZ",Sweden,"Product BWRLG",Beverages,6,7.75,46.50
10929,"2008-03-05 00:00:00","Customer AZJED",Germany,"Product BWRLG",Beverages,49,7.75,379.75
10932,"2008-03-06 00:00:00","Customer RTXGC",France,"Product BWRLG",Beverages,20,7.75,155.00
10951,"2008-03-16 00:00:00","Customer CCKOT",Switzerland,"Product BWRLG",Beverages,50,7.75,387.50
10955,"2008-03-17 00:00:00","Customer CYZTN",Sweden,"Product BWRLG",Beverages,12,7.75,93.00
10959,"2008-03-18 00:00:00","Customer YJCBX",Brazil,"Product BWRLG",Beverages,20,7.75,155.00
10973,"2008-03-24 00:00:00","Customer EFFTC",France,"Product BWRLG",Beverages,10,7.75,77.50
10975,"2008-03-25 00:00:00","Customer EEALV",Canada,"Product BWRLG",Beverages,10,7.75,77.50
10980,"2008-03-27 00:00:00","Customer CYZTN",Sweden,"Product BWRLG",Beverages,40,7.75,310.00
10998,"2008-04-03 00:00:00","Customer CCFIZ",Poland,"Product BWRLG",Beverages,30,7.75,232.50
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product BWRLG",Beverages,4,7.75,31.00
10267,"2006-07-29 00:00:00","Customer AZJED",Germany,"Product JYGFE",Beverages,15,14.40,216.00
10273,"2006-08-05 00:00:00","Customer IRRVL",Germany,"Product JYGFE",Beverages,33,14.40,475.20
10318,"2006-10-01 00:00:00","Customer LJUCA",UK,"Product JYGFE",Beverages,6,14.40,86.40
10319,"2006-10-02 00:00:00","Customer VONTK",Mexico,"Product JYGFE",Beverages,30,14.40,432.00
10343,"2006-10-31 00:00:00","Customer OXFRU",Germany,"Product JYGFE",Beverages,15,14.40,216.00
10363,"2006-11-26 00:00:00","Customer FEVNN",Germany,"Product JYGFE",Beverages,12,14.40,172.80
10399,"2006-12-31 00:00:00","Customer ZRNDE",Denmark,"Product JYGFE",Beverages,35,14.40,504.00
10413,"2007-01-14 00:00:00","Customer XIIWM",France,"Product JYGFE",Beverages,14,14.40,201.60
10425,"2007-01-24 00:00:00","Customer XIIWM",France,"Product JYGFE",Beverages,20,14.40,288.00
10434,"2007-02-03 00:00:00","Customer CYZTN",Sweden,"Product JYGFE",Beverages,18,14.40,259.20
10475,"2007-03-14 00:00:00","Customer SFOGW",Belgium,"Product JYGFE",Beverages,42,14.40,604.80
10530,"2007-05-08 00:00:00","Customer LOLJO",Austria,"Product JYGFE",Beverages,50,18.00,900.00
10566,"2007-06-12 00:00:00","Customer QXVLA",France,"Product JYGFE",Beverages,10,18.00,180.00
10569,"2007-06-16 00:00:00","Customer NYUHS",USA,"Product JYGFE",Beverages,30,18.00,540.00
10575,"2007-06-20 00:00:00","Customer PZNLA",Germany,"Product JYGFE",Beverages,10,18.00,180.00
10582,"2007-06-27 00:00:00","Customer XHXJV",Germany,"Product JYGFE",Beverages,14,18.00,252.00
10593,"2007-07-09 00:00:00","Customer OXFRU",Germany,"Product JYGFE",Beverages,4,18.00,72.00
10604,"2007-07-18 00:00:00","Customer XYUFB",Portugal,"Product JYGFE",Beverages,10,18.00,180.00
10612,"2007-07-28 00:00:00","Customer LCOUJ",USA,"Product JYGFE",Beverages,80,18.00,1440.00
10630,"2007-08-13 00:00:00","Customer GLLAG",Germany,"Product JYGFE",Beverages,35,18.00,630.00
10665,"2007-09-11 00:00:00","Customer DVFMB",USA,"Product JYGFE",Beverages,10,18.00,180.00
10701,"2007-10-13 00:00:00","Customer FRXZL",Ireland,"Product JYGFE",Beverages,35,18.00,630.00
10702,"2007-10-13 00:00:00","Customer NRZBB",Germany,"Product JYGFE",Beverages,15,18.00,270.00
10732,"2007-11-06 00:00:00","Customer RTXGC",France,"Product JYGFE",Beverages,20,18.00,360.00
10734,"2007-11-07 00:00:00","Customer YJCBX",Brazil,"Product JYGFE",Beverages,20,18.00,360.00
10749,"2007-11-20 00:00:00","Customer LJUCA",UK,"Product JYGFE",Beverages,10,18.00,180.00
10808,"2008-01-01 00:00:00","Customer KZQZT",USA,"Product JYGFE",Beverages,50,18.00,900.00
10837,"2008-01-16 00:00:00","Customer HGVLZ",Sweden,"Product JYGFE",Beverages,21,18.00,378.00
10860,"2008-01-29 00:00:00","Customer USDBG",France,"Product JYGFE",Beverages,20,18.00,360.00
10879,"2008-02-10 00:00:00","Customer XBBVR",Finland,"Product JYGFE",Beverages,10,18.00,180.00
10927,"2008-03-05 00:00:00","Customer EFFTC",France,"Product JYGFE",Beverages,20,18.00,360.00
10928,"2008-03-05 00:00:00","Customer MDLWA",Spain,"Product JYGFE",Beverages,5,18.00,90.00
10961,"2008-03-19 00:00:00","Customer WFIZJ",Brazil,"Product JYGFE",Beverages,60,18.00,1080.00
10962,"2008-03-19 00:00:00","Customer IRRVL",Germany,"Product JYGFE",Beverages,44,18.00,792.00
10986,"2008-03-30 00:00:00","Customer TDKEG",Argentina,"Product JYGFE",Beverages,10,18.00,180.00
10991,"2008-04-01 00:00:00","Customer IRRVL",Germany,"Product JYGFE",Beverages,90,18.00,1620.00
11004,"2008-04-07 00:00:00","Customer JYPSC",Belgium,"Product JYGFE",Beverages,6,18.00,108.00
11050,"2008-04-27 00:00:00","Customer CYZTN",Sweden,"Product JYGFE",Beverages,50,18.00,900.00
11075,"2008-05-06 00:00:00","Customer CCKOT",Switzerland,"Product JYGFE",Beverages,2,18.00,36.00
10289,"2006-08-26 00:00:00","Customer UBHAU",UK,"Product IMEHJ",Condiments,30,8.00,240.00
10405,"2007-01-06 00:00:00","Customer PSQUZ",Venezuela,"Product IMEHJ",Condiments,50,8.00,400.00
10485,"2007-03-25 00:00:00","Customer PSQUZ",Venezuela,"Product IMEHJ",Condiments,20,8.00,160.00
10540,"2007-05-19 00:00:00","Customer IRRVL",Germany,"Product IMEHJ",Condiments,60,10.00,600.00
10591,"2007-07-07 00:00:00","Customer ZRNDE",Denmark,"Product IMEHJ",Condiments,14,10.00,140.00
10702,"2007-10-13 00:00:00","Customer NRZBB",Germany,"Product IMEHJ",Condiments,6,10.00,60.00
10742,"2007-11-14 00:00:00","Customer EEALV",Canada,"Product IMEHJ",Condiments,20,10.00,200.00
10764,"2007-12-03 00:00:00","Customer THHDP",Austria,"Product IMEHJ",Condiments,20,10.00,200.00
10849,"2008-01-23 00:00:00","Customer GLLAG",Germany,"Product IMEHJ",Condiments,49,10.00,490.00
10857,"2008-01-28 00:00:00","Customer HGVLZ",Sweden,"Product IMEHJ",Condiments,30,10.00,300.00
11017,"2008-04-13 00:00:00","Customer THHDP",Austria,"Product IMEHJ",Condiments,25,10.00,250.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product IMEHJ",Condiments,4,10.00,40.00
10309,"2006-09-19 00:00:00","Customer FRXZL",Ireland,"Product KSBRM",Condiments,20,17.60,352.00
10326,"2006-10-10 00:00:00","Customer QUHWH",Spain,"Product KSBRM",Condiments,24,17.60,422.40
10336,"2006-10-23 00:00:00","Customer QZURI",Portugal,"Product KSBRM",Condiments,18,17.60,316.80
10339,"2006-10-28 00:00:00","Customer PVDZC",Canada,"Product KSBRM",Condiments,10,17.60,176.00
10344,"2006-11-01 00:00:00","Customer YBQTI",USA,"Product KSBRM",Condiments,35,17.60,616.00
10464,"2007-03-04 00:00:00","Customer XYUFB",Portugal,"Product KSBRM",Condiments,16,17.60,281.60
10511,"2007-04-18 00:00:00","Customer RTXGC",France,"Product KSBRM",Condiments,50,22.00,1100.00
10527,"2007-05-05 00:00:00","Customer IRRVL",Germany,"Product KSBRM",Condiments,50,22.00,1100.00
10533,"2007-05-12 00:00:00","Customer CYZTN",Sweden,"Product KSBRM",Condiments,50,22.00,1100.00
10606,"2007-07-22 00:00:00","Customer YQQWW",Brazil,"Product KSBRM",Condiments,20,22.00,440.00
10635,"2007-08-18 00:00:00","Customer CQRAA",Italy,"Product KSBRM",Condiments,10,22.00,220.00
10636,"2007-08-19 00:00:00","Customer ZHYOS",Finland,"Product KSBRM",Condiments,25,22.00,550.00
10654,"2007-09-02 00:00:00","Customer HGVLZ",Sweden,"Product KSBRM",Condiments,12,22.00,264.00
10704,"2007-10-14 00:00:00","Customer WFIZJ",Brazil,"Product KSBRM",Condiments,6,22.00,132.00
10726,"2007-11-03 00:00:00","Customer RFNQC",UK,"Product KSBRM",Condiments,25,22.00,550.00
10846,"2008-01-22 00:00:00","Customer SFOGW",Belgium,"Product KSBRM",Condiments,21,22.00,462.00
10913,"2008-02-26 00:00:00","Customer WFIZJ",Brazil,"Product KSBRM",Condiments,30,22.00,660.00
10950,"2008-03-16 00:00:00","Customer CQRAA",Italy,"Product KSBRM",Condiments,5,22.00,110.00
11000,"2008-04-06 00:00:00","Customer NYUHS",USA,"Product KSBRM",Condiments,25,22.00,550.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product KSBRM",Condiments,1,22.00,22.00
10258,"2006-07-17 00:00:00","Customer THHDP",Austria,"Product EPEIM",Condiments,65,17.00,1105.00
10262,"2006-07-22 00:00:00","Customer NYUHS",USA,"Product EPEIM",Condiments,12,17.00,204.00
10290,"2006-08-27 00:00:00","Customer JUWXK",Brazil,"Product EPEIM",Condiments,20,17.00,340.00
10382,"2006-12-13 00:00:00","Customer THHDP",Austria,"Product EPEIM",Condiments,32,17.00,544.00
10635,"2007-08-18 00:00:00","Customer CQRAA",Italy,"Product EPEIM",Condiments,15,21.35,320.25
10708,"2007-10-17 00:00:00","Customer LCYBZ",USA,"Product EPEIM",Condiments,4,21.35,85.40
10848,"2008-01-23 00:00:00","Customer GYBBY",UK,"Product EPEIM",Condiments,30,21.35,640.50
10958,"2008-03-18 00:00:00","Customer TDKEG",Argentina,"Product EPEIM",Condiments,20,21.35,427.00
11030,"2008-04-17 00:00:00","Customer LCOUJ",USA,"Product EPEIM",Condiments,70,21.35,1494.50
11047,"2008-04-24 00:00:00","Customer RFNQC",UK,"Product EPEIM",Condiments,30,21.35,640.50
10309,"2006-09-19 00:00:00","Customer FRXZL",Ireland,"Product VAIIV",Condiments,30,20.00,600.00
10325,"2006-10-09 00:00:00","Customer GLLAG",Germany,"Product VAIIV",Condiments,6,20.00,120.00
10618,"2007-08-01 00:00:00","Customer PVDZC",Canada,"Product VAIIV",Condiments,70,25.00,1750.00
10734,"2007-11-07 00:00:00","Customer YJCBX",Brazil,"Product VAIIV",Condiments,30,25.00,750.00
10830,"2008-01-13 00:00:00","Customer YQQWW",Brazil,"Product VAIIV",Condiments,6,25.00,150.00
10871,"2008-02-05 00:00:00","Customer RTXGC",France,"Product VAIIV",Condiments,50,25.00,1250.00
10934,"2008-03-09 00:00:00","Customer OXFRU",Germany,"Product VAIIV",Condiments,20,25.00,500.00
10949,"2008-03-13 00:00:00","Customer EEALV",Canada,"Product VAIIV",Condiments,12,25.00,300.00
10952,"2008-03-16 00:00:00","Customer NRZBB",Germany,"Product VAIIV",Condiments,16,25.00,400.00
10989,"2008-03-31 00:00:00","Customer WULWD",Brazil,"Product VAIIV",Condiments,40,25.00,1000.00
11076,"2008-05-06 00:00:00","Customer RTXGC",France,"Product VAIIV",Condiments,20,25.00,500.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product VAIIV",Condiments,1,25.00,25.00
10344,"2006-11-01 00:00:00","Customer YBQTI",USA,"Product WVJFP",Condiments,70,32.00,2240.00
10345,"2006-11-04 00:00:00","Customer IRRVL",Germany,"Product WVJFP",Condiments,70,32.00,2240.00
10511,"2007-04-18 00:00:00","Customer RTXGC",France,"Product WVJFP",Condiments,10,40.00,400.00
10522,"2007-04-30 00:00:00","Customer OXFRU",Germany,"Product WVJFP",Condiments,24,40.00,960.00
10695,"2007-10-07 00:00:00","Customer XBBVR",Finland,"Product WVJFP",Condiments,10,40.00,400.00
10709,"2007-10-17 00:00:00","Customer YJCBX",Brazil,"Product WVJFP",Condiments,40,40.00,1600.00
10786,"2007-12-19 00:00:00","Customer WFIZJ",Brazil,"Product WVJFP",Condiments,30,40.00,1200.00
10829,"2008-01-13 00:00:00","Customer LJUCA",UK,"Product WVJFP",Condiments,20,40.00,800.00
10893,"2008-02-18 00:00:00","Customer GLLAG",Germany,"Product WVJFP",Condiments,30,40.00,1200.00
10975,"2008-03-25 00:00:00","Customer EEALV",Canada,"Product WVJFP",Condiments,16,40.00,640.00
10978,"2008-03-26 00:00:00","Customer JYPSC",Belgium,"Product WVJFP",Condiments,20,40.00,800.00
11007,"2008-04-08 00:00:00","Customer QZURI",Portugal,"Product WVJFP",Condiments,30,40.00,1200.00
11077,"2008-05-06 00:00:00","Customer NYUHS",USA,"Product WVJFP",Condiments,2,40.00,80.00
10283,"2006-08-16 00:00:00","Customer XPNIK",Venezuela,"Product KSZOI",Condiments,20,12.40,248.00
10323,"2006-10-07 00:00:00","Customer GLLAG",Germany,"Product KSZOI",Condiments,5,12.40,62.00
10500,"2007-04-09 00:00:00","Customer XIIWM",France,"Product KSZOI",Condiments,12,15.50,186.00
10579,"2007-06-25 00:00:00","Customer QXPPT",USA,"Product KSZOI",Condiments,10,15.50,155.00
10592,"2007-07-08 00:00:00","Customer OXFRU",Germany,"Product KSZOI",Condiments,25,15.50,387.50
10657,"2007-09-04 00:00:00","Customer LCOUJ",USA,"Product KSZOI",Condiments,50,15.50,775.00
10278,"2006-08-12 00:00:00","Customer HGVLZ",Sweden,"Product VJIEO",Condiments,16,15.50,248.00
10284,"2006-08-19 00:00:00","Customer OXFRU",Germany,"Product VJIEO",Condiments,21,15.50,325.50
10291,"2006-08-27 00:00:00","Customer WULWD",Brazil,"Product VJIEO",Condiments,24,15.50,372.00
10351,"2006-11-11 00:00:00","Customer THHDP",Austria,"Product VJIEO",Condiments,77,15.50,1193.50
10411,"2007-01-10 00:00:00","Customer EEALV",Canada,"Product VJIEO",Condiments,40,15.50,620.00
10452,"2007-02-20 00:00:00","Customer LCOUJ",USA,"Product VJIEO",Condiments,100,15.50,1550.00
10469,"2007-03-10 00:00:00","Customer YBQTI",USA,"Product VJIEO",Condiments,2,15.50,31.00
10491,"2007-03-31 00:00:00","Customer XYUFB",Portugal,"Product VJIEO",Condiments,15,15.50,232.50
10518,"2007-04-25 00:00:00","Customer VONTK",Mexico,"Product VJIEO",Condiments,9,19.45,175.05
10551,"2007-05-28 00:00:00","Customer XYUFB",Portugal,"Product VJIEO",Condiments,40,19.45,778.00
10561,"2007-06-06 00:00:00","Customer CYZTN",Sweden,"Product VJIEO",Condiments,10,19.45,194.50
10576,"2007-06-23 00:00:00","Customer VONTK",Mexico,"Product VJIEO",Condiments,21,19.45,408.45
10624,"2007-08-07 00:00:00","Customer NLTYP",USA,"Product VJIEO",Condiments,10,19.45,194.50
10656,"2007-09-04 00:00:00","Customer YSIQX",USA,"Product VJIEO",Condiments,28,19.45,544.60
10676,"2007-09-22 00:00:00","Customer VONTK",Mexico,"Product VJIEO",Condiments,21,19.45,408.45
10691,"2007-10-03 00:00:00","Customer IRRVL",Germany,"Product VJIEO",Condiments,24,19.45,466.80
10721,"2007-10-29 00:00:00","Customer IRRVL",Germany,"Product VJIEO",Condiments,50,19.45,972.50
10745,"2007-11-18 00:00:00","Customer IRRVL",Germany,"Product VJIEO",Condiments,16,19.45,311.20
10796,"2007-12-25 00:00:00","Customer UMTLM",Venezuela,"Product VJIEO",Condiments,10,19.45,194.50
10832,"2008-01-14 00:00:00","Customer XIIWM",France,"Product VJIEO",Condiments,16,19.45,311.20
10944,"2008-03-12 00:00:00","Customer EEALV",Canada,"Product VJIEO",Condiments,18,19.45,350.10
10978,"2008-03-26 00:00:00","Customer JYPSC",Belgium,"Product VJIEO",Condiments,6,19.45,116.70
11034,"2008-04-20 00:00:00","Customer KZQZT",USA,"Product VJIEO",Condiments,12,19.45,233.40
11042,"2008-04-22 00:00:00","Customer JUWXK",Brazil,"Product VJIEO",Condiments,15,19.45,291.75
10418,"2007-01-17 00:00:00","Customer IRRVL",Germany,"Product XYZPE",Condiments,16,22.80,364.80
10440,"2007-02-10 00:00:00","Customer LCOUJ",USA,"Product XYZPE",Condiments,90,22.80,2052.00
10455,"2007-02-24 00:00:00","Customer ZHYOS",Finland,"Product XYZPE",Condiments,25,22.80,570.00
10504,"2007-04-11 00:00:00","Customer YBQTI",USA,"Product XYZPE",Condiments,25,28.50,712.50
10513,"2007-04-22 00:00:00","Customer SNXOJ",Germany,"Product XYZPE",Condiments,15,28.50,427.50
10530,"2007-05-08 00:00:00","Customer LOLJO",Austria,"Product XYZPE",Condiments,20,28.50,570.00
10550,"2007-05-28 00:00:00","Customer KSLQF",Spain,"Product XYZPE",Condiments,10,28.50,285.00
10595,"2007-07-10 00:00:00","Customer THHDP",Austria,"Product XYZPE",Condiments,120,28.50,3420.00
10642,"2007-08-22 00:00:00","Customer JMIKW",Denmark,"Product XYZPE",Condiments,20,28.50,570.00
10716,"2007-10-24 00:00:00","Customer LWGMD",Argentina,"Product XYZPE",Condiments,10,28.50,285.00
10724,"2007-10-30 00:00:00","Customer PVDZC",Canada,"Product XYZPE",Condiments,5,28.50,142.50
10735,"2007-11-10 00:00:00","Customer QXPPT",USA,"Product XYZPE",Condiments,20,28.50,570.00
10769,"2007-12-08 00:00:00","Customer ZRNDE",Denmark,"Product XYZPE",Condiments,20,28.50,570.00
